id;cnae3;dcnae_agr3;provincia;anio;gradvinc;noprotra;noprovin;volneg;fact;num_bancos;pmc;target
609113;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;29;2012;5;0;0;0;;;;0
613625;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;30;2013;5;0;0;0;;;;0
101658;433;ACABADO DE EDIFICIOS;48;1992;2;3;0;29127.71;1062.31;1;;0
353023;016;ACTIVIDADES DE APOYO A LA AGRICULTURA. A LA GANADERIA Y DE PREPARACION POSTERIOR A LA COSECHA;09;2006;5;0;0;0;;;;0
243172;011;CULTIVOS NO PERENNES;30;1995;5;0;0;0;;;;0
778881;237;CORTE. TALLADO Y ACABADO DE LA PIEDRA;18;2009;1;3;3;30860.27;;;;0
347264;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;21;2007;4;0;1;3124.07;;;;0
772239;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;11;1997;2;4;2;60329.26;;;36.05;1
205672;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;41;1997;1;4;7;401102.13;1365.77;1;45.83;1
209565;101;PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS;17;1978;4;0;0;5078.27;3545.2;1;35.38;0
767033;662;ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES;28;2007;5;0;0;0;;;;0
374366;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;41;2008;4;1;1;0;;;;0
672976;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;46;2014;2;4;0;29721.05;;;52.8;0
825555;960;OTROS SERVICIOS PERSONALES;28;2007;4;0;1;116065.41;;;;0
275095;773;ALQUILER DE OTRA MAQUINARIA. EQUIPOS Y BIENES TANGIBLES;28;2004;4;0;1;79025.09;;;;0
838172;412;CONSTRUCCION DE EDIFICIOS;29;2002;4;0;0;2159.5;;;;0
91913;412;CONSTRUCCION DE EDIFICIOS;13;1980;5;0;0;7.5;;;;0
611868;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;18;2015;5;0;0;0;;;;0
8223;561;RESTAURANTES Y PUESTOS DE COMIDAS;42;1989;4;2;0;124994.05;42274.02;3;8.29;1
208978;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;28;2001;5;0;0;0;;;;0
148214;431;DEMOLICION Y PREPARACION DE TERRENOS;15;1981;5;0;1;0;;;;0
646252;331;REPARACION DE PRODUCTOS METALICOS. MAUINARIA Y EQUIPO;14;2018;1;3;3;27560.35;;;;1
769648;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;05;2005;5;0;0;0;;;3.47;0
80675;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;01;1996;1;5;6;298795.08;;;38.76;0
48508;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;03;1992;1;2;2;41111.34;;;165.87;0
132138;563;ESTABLECIMIENTOS DE BEBIDAS;28;1988;4;1;0;0;;;;0
229222;251;FABRICACION DE ELEMENTOS METALICOS PARA LA CONSTRUCCION;28;2000;1;4;9;815422.56;;;91.64;0
327198;960;OTROS SERVICIOS PERSONALES;46;1987;5;0;0;0;;;;0
545751;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;11;2010;5;0;0;0;;;;0
62890;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;46;1993;5;0;0;0;;;;0
266059;781;ACTIVIDADES DE LAS AGENCIAS DE COLOCACION;28;1998;5;0;0;270.51;;;114.66;0
113588;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;1994;2;4;2;9997.99;;;0.78;0
223718;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;08;2001;2;3;0;61624.4;;;100.48;1
694732;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;28;2018;5;0;1;153.06;;;;0
645327;732;ESTUDIOS DE MERCADO Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA;46;2016;1;3;2;10825.36;;;930.84;0
332310;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;08;1996;4;1;0;1007.8;;;984.03;0
846975;411;PROMOCION INMOBILIARIA;50;2014;4;1;1;374999.36;;;;0
85761;162;FABRICACION DE PRODUCTOS DE MADERA. CORCHO. CESTERIA Y ESPARTERIA;21;1992;1;4;8;1093165.04;;;38.01;1
656333;960;OTROS SERVICIOS PERSONALES;08;2004;5;0;0;0;;;;0
609620;011;CULTIVOS NO PERENNES;46;2011;4;0;1;4712.57;;;;0
350881;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2007;4;1;0;0;;;;0
159277;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;41;1995;5;0;0;0;;;;0
457502;433;ACABADO DE EDIFICIOS;08;2008;5;0;0;0;;;;0
879741;649;OTROS SERVICIOS FINANCIEROS. EXCEPTO SEGUROS Y FONDOS DE PENSIONES;08;2019;4;0;0;2226.2;;;;0
1915;329;INDUSTRIAS MANUFACTURERAS N.C.O.P.;08;1979;5;0;0;0;;;;0
406885;289;FABRICACION DE OTRA MAQUINARIA PARA USOS ESPECIFICOS;21;2015;1;4;4;234242.92;;;32.14;0
726334;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;50;2015;5;0;0;0;;;1209.36;0
197407;011;CULTIVOS NO PERENNES;40;1989;4;1;1;2126.03;;;;0
181058;552;ALOJAMIENTOS TURISTICOS Y OTROS ALOJAMIENTOS DE CORTA ESTANCIA;15;1994;5;0;0;0;;;;0
297664;561;RESTAURANTES Y PUESTOS DE COMIDAS;38;2008;1;4;2;76791.68;2014.5;1;35.71;1
214392;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;08;1986;5;0;0;0;;;;0
410901;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;04;2005;4;1;0;0;6780.75;1;;0
149919;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;13;2000;5;0;0;0;854.9;1;155.21;0
765697;412;CONSTRUCCION DE EDIFICIOS;38;1985;4;1;0;22.74;;;;0
275092;433;ACABADO DE EDIFICIOS;03;2004;5;0;1;0;;;;0
125135;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;18;1995;5;0;0;0;;;;0
802581;108;FABRICACION DE OTROS PRODUCTOS ALIMENTICIOS;03;2007;2;3;0;22940.19;;;60.56;1
117439;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;08;1989;1;3;2;59284.79;;;;0
325654;461;INTERMEDIARIOS DEL COMERCIO;41;1994;4;1;1;76665.41;;;45010.93;0
865624;473;COMERCIO AL POR MENOR DE COMBUSTIBLE PARA LA AUTOMOCION EN ESTABLECIMIENTOS ESPECIALIZADOS;48;2018;1;2;1;37616.17;;;;1
131274;591;ACTIVIDADES CINEMATOGRAFICAS. DE VIDEO Y DE PROGRAMAS DE TELEVISION;38;1990;5;0;0;0;;;;0
174846;015;PRODUCCION AGRICOLA COMBINADA CON PRODUCCION GANADERA;42;1994;4;2;3;228661.12;;;50.55;0
390341;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;38;2004;5;0;0;0;;;3.66;0
60548;231;FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO;10;1997;4;0;1;390541.02;;;;0
473;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;05;1983;1;3;1;76341.89;;;40.85;1
859672;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;28;2020;2;3;0;13407.12;;;;0
709188;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;06;2000;4;1;0;152069.7;;;65.84;0
308159;351;PRODUCCION. TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA;14;2007;4;1;1;592.99;;;;0
880823;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;08;2019;5;0;0;0;;;;1
571164;781;ACTIVIDADES DE LAS AGENCIAS DE COLOCACION;08;2013;5;0;0;0;;;;0
234693;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;29;2002;5;0;0;0;;;;0
877869;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2017;2;2;0;1963.92;;;;1
643993;856;ACTIVIDADES AUXILIARES A LA EDUCACION;28;2008;2;4;0;110455.53;;;4.12;1
766318;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;08;2000;5;0;0;1.22;;;;0
213939;411;PROMOCION INMOBILIARIA;08;1999;5;0;0;0;;;;0
389617;932;ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO;15;1998;5;0;0;0;;;14.88;0
448654;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;2001;1;2;2;17719.19;;;;0
370674;256;"TRATAMIENTO Y REVESTIMIENTO DE METALES; INGENIERIA MECANICA POR CUENTA DE TERCEROS";20;2008;4;1;0;1850.35;;;89.12;0
616284;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;08;2018;5;0;0;0;;;;0
509789;014;PRODUCCION GANADERA;08;1990;1;4;2;105682.08;;;779.35;0
619628;712;ENSAYOS Y ANALISIS TECNICOS;13;2006;1;3;3;86293.63;38.44;2;197.51;1
785448;813;ACTIVIDADES DE JARDINERIA;36;2009;1;4;2;76919.64;;;15.08;0
468127;012;CULTIVOS PERENNES;03;2010;4;2;0;182654.47;;;;0
128892;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;08;1994;1;4;6;145149.1;;;94.9;0
248727;429;CONSTRUCCION DE OTROS PROYECTOS DE INGENIERIA CIVIL;28;2007;5;0;0;0;;;;0
30200;791;ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURISTICOS;35;1978;4;1;0;0;;;;0
310105;461;INTERMEDIARIOS DEL COMERCIO;08;1995;4;1;1;1296.6;;;;0
127829;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;48;1992;1;4;3;527625.24;;;89.45;0
526176;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;33;2003;5;0;0;-233.44;;;;0
722491;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;43;2019;2;4;0;19383.38;;;;1
299051;553;CAMPINGS;08;1944;5;0;0;108;;;;0
757319;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;33;2022;2;3;0;1992.98;;;;1
633618;332;INSTALACION DE MAQUINAS Y EQUIPOS INDUSTRIALES;45;2015;5;0;0;0;;;;0
653251;461;INTERMEDIARIOS DEL COMERCIO;41;2014;4;0;2;29656.51;;;;0
528525;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;28;2000;5;0;0;0;;;;0
450464;691;ACTIVIDADES JURIDICAS;28;2009;5;0;0;0;;;;0
189526;502;TRANSPORTE MARITIMO DE MERCANCIAS;28;1999;5;0;0;0;;;;0
322832;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;35;1994;5;0;0;0;;;;0
705965;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;2019;1;4;4;262965.94;;;;1
126112;461;INTERMEDIARIOS DEL COMERCIO;14;1997;5;0;0;0;;;;0
280156;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;46;2003;5;0;0;0;;;;0
364708;412;CONSTRUCCION DE EDIFICIOS;12;1995;5;0;0;0;;;;0
638654;771;ALQUILER DE VEHICULOS DE MOTOR;28;2015;5;0;0;0;;;;0
615714;461;INTERMEDIARIOS DEL COMERCIO;41;2013;2;5;2;167238.24;186308.26;8;0.74;1
440235;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;08;2015;4;1;0;0;;;;0
455650;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;28;2004;1;3;2;23178.29;;;1074.83;0
336030;274;FABRICACION DE LAMPARAS Y APARATOS ELECTRICOS DE ILUMINACION;28;1991;5;0;0;0;;;85.08;0
210654;412;CONSTRUCCION DE EDIFICIOS;28;1997;5;0;0;0;;;;0
85617;454;VENTA. MATENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS REPUESTOS Y ACCESORIOS;41;2000;5;0;0;0;;;;0
217549;081;EXTRACCION DE PIEDRA. ARENA Y ARCILLA;12;1996;4;1;1;73336.45;;;11.14;0
463444;862;ACTIVIDADES MEDICAS Y ODONTOLOGICAS;03;2007;5;0;0;0;;;;0
113036;469;COMERCIO AL POR MAYOR NO ESPECIALIZADO;03;1980;5;0;0;0;;;;0
729612;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;03;2014;2;3;0;45715.9;;;110.49;0
24528;453;COMERCIO DE REPUESTOS Y ACCESORIOS DE VEHICULOS DE MOTOR;39;1983;1;4;3;80203.52;33264.88;1;22.78;0
623093;563;ESTABLECIMIENTOS DE BEBIDAS;15;2009;5;0;0;0;;;;0
723517;691;ACTIVIDADES JURIDICAS;08;2014;2;4;0;76563.33;;;;1
418113;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;08;2014;1;4;1;15613.49;;;69.23;0
585727;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;46;2005;5;0;0;0;;;;0
585563;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;29;2006;5;0;0;0;;;;0
291314;241;FABRICACION DE PRODUCTOS BASICOS DE HIERRO. ACERO Y FERROALEACIONES;29;2007;5;0;0;0;;;;0
86631;773;ALQUILER DE OTRA MAQUINARIA. EQUIPOS Y BIENES TANGIBLES;28;1980;5;0;0;0;;;;0
367077;412;CONSTRUCCION DE EDIFICIOS;18;1999;5;0;1;0;;;;0
23579;454;VENTA. MATENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS REPUESTOS Y ACCESORIOS;39;1985;1;3;3;565775.39;139311.33;1;29.06;0
426463;561;RESTAURANTES Y PUESTOS DE COMIDAS;21;2010;2;2;0;200.29;;;11.88;0
759267;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;27;2000;1;3;2;13431.52;;;35.41;0
433067;013;PROPAGACION DE PLANTAS;26;2007;5;0;0;0;;;;0
700701;692;ACTIVIDADES DE CONTABILIDAD. TENEDURIA DE LIBROS. AUDITORIA Y ASESORIA FISCAL;07;1997;2;3;0;3085.52;;;35.05;1
454749;591;ACTIVIDADES CINEMATOGRAFICAS. DE VIDEO Y DE PROGRAMAS DE TELEVISION;41;2006;5;0;0;0;;;;0
158881;222;FABRICACION DE PRODUCTOS DE PLASTICO;09;1993;4;2;2;124978.68;;;106.49;0
162190;282;FABRICACION DE OTRA MAQUINARIA DE USO GENERAL;28;1995;2;3;0;831.37;;;114.3;1
430427;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;28;2006;1;3;1;10166.57;;;507.79;1
40652;412;CONSTRUCCION DE EDIFICIOS;28;1998;4;1;3;163731.73;;;138.84;0
592541;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;32;2003;5;0;0;0;;;;0
121965;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;30;1982;1;5;7;108620.01;;;197.78;1
240874;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;46;1996;5;0;0;0;;;;0
837568;960;OTROS SERVICIOS PERSONALES;29;2001;1;4;6;153459.59;;;;0
171631;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;46;1992;1;3;2;448744.93;;;388.95;0
321254;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;29;1996;1;3;10;641099.77;1366.67;1;68.98;1
178657;412;CONSTRUCCION DE EDIFICIOS;29;1998;5;0;0;0;;;;0
202292;236;FABRICACION DE ELEMENTOS DE HORMIGON.CEMENTO Y YESO;07;2002;2;4;0;19538.01;;;;0
814250;432;INSTALACIONES ELECTRICAS. DE FONTANERIA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCION;08;2016;1;4;3;7923.58;;;;1
305590;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;08;2001;5;0;0;0;;;;0
642672;014;PRODUCCION GANADERA;08;2008;5;0;0;0;;;;0
166761;089;INDUSTIAS EXTRACTIVAS N.C.O.P.;04;2002;1;3;1;53458.48;;;28.62;0
718843;014;PRODUCCION GANADERA;32;2018;4;1;1;218997.75;;;36.83;0
27668;222;FABRICACION DE PRODUCTOS DE PLASTICO;20;1991;4;1;3;68142.73;;;131.05;0
785203;433;ACABADO DE EDIFICIOS;36;2006;4;0;1;20735.99;;;;0
242347;466;COMERCIO AL POR MAYOR DE OTRA MAQUINARIA. EQUIPOS Y SUMINISTROS;18;2001;4;0;0;1893.61;;;;0
494247;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;07;2000;5;0;0;0;;;;0
227368;411;PROMOCION INMOBILIARIA;38;2005;5;0;0;0;;;;0
478729;454;VENTA. MATENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS REPUESTOS Y ACCESORIOS;46;2014;4;1;0;0;;;;0
294509;683;ACTIVIDADES INMOBILIARIAS POR CUENTA DE TERCEROS;03;2008;5;0;0;0;;;;0
401350;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;46;2011;5;0;0;0;;;;0
107025;791;ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURISTICOS;;1983;1;2;1;12117.68;;;;0
697555;464;COMERCIO AL POR MAYOR DE PRODUCTOS DE USO DOMESTICO;47;2014;1;2;2;17760.61;;;;0
484778;812;ACTIVIDADES DE LIMPIEZA;28;1988;1;3;1;13044.6;;;69.71;0
471756;561;RESTAURANTES Y PUESTOS DE COMIDAS;11;1993;4;1;0;0;359;1;0.93;0
264468;412;CONSTRUCCION DE EDIFICIOS;46;1983;4;0;0;292226.58;;;552.74;0
608266;561;RESTAURANTES Y PUESTOS DE COMIDAS;30;1992;2;2;0;640.09;;;;0
288100;771;ALQUILER DE VEHICULOS DE MOTOR;23;2008;5;0;0;0;;;;0
835831;014;PRODUCCION GANADERA;41;1998;4;1;1;52370.06;;;;0
306545;561;RESTAURANTES Y PUESTOS DE COMIDAS;08;2006;4;1;0;0;466.04;1;;0
411376;011;CULTIVOS NO PERENNES;04;2003;5;0;0;0;;;138.89;0
14443;289;FABRICACION DE OTRA MAQUINARIA PARA USOS ESPECIFICOS;39;1984;2;3;0;86206.03;;;1023.29;0
291894;279;FABRICACION DE OTRO MATERIAL Y EQUIPO ELECTRICO;28;2005;5;0;0;0;;;;0
444910;411;PROMOCION INMOBILIARIA;29;2002;2;3;0;134064.18;;;;0
459760;855;OTRA EDUCACION;28;2009;1;2;1;35227.45;35959.96;1;;0
789702;681;COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA;33;1996;4;0;2;1214937.05;;;;0
284620;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;08;2003;1;3;2;51376.59;;;46.33;0
358854;431;DEMOLICION Y PREPARACION DE TERRENOS;11;2004;5;0;0;93.84;;;;0
381597;433;ACABADO DE EDIFICIOS;29;2004;1;3;6;84351.3;;;;1
8033;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;41;1988;2;3;1;59752.16;;;1400.36;0
52609;256;"TRATAMIENTO Y REVESTIMIENTO DE METALES; INGENIERIA MECANICA POR CUENTA DE TERCEROS";08;1982;5;0;0;0;;;;0
620509;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;04;2010;5;0;0;0;;;;0
638410;563;ESTABLECIMIENTOS DE BEBIDAS;29;2011;5;0;0;0;109.29;1;;0
153931;920;ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS;07;1984;5;0;0;0;;;557.64;0
174196;920;ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS;24;1989;1;3;4;228144.87;159883.08;1;0;1
364958;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;22;2003;5;0;0;0;;;;0
571108;411;PROMOCION INMOBILIARIA;07;2000;5;0;0;0;;;;0
485845;255;"FORJA.ESTAMPACION Y EMBUTICION DE METALES; METALURGIA DE POLVOS";06;1999;5;0;0;0;;;76.44;0
141835;411;PROMOCION INMOBILIARIA;43;1996;5;0;0;0;;;;0
745899;454;VENTA. MATENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS REPUESTOS Y ACCESORIOS;11;2020;2;4;0;8440.85;;;;0
451520;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;28;2017;4;1;0;0;6865.32;1;;0
67461;472;COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS;20;2000;2;4;0;1163.4;546.81;1;;0
160691;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;28;1991;2;2;0;34277.78;27470.38;1;48.32;0
101370;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;28;1988;5;0;0;0;;;;0
265782;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;36;2001;2;3;1;2638.11;;;39.86;0
31052;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;33;1988;2;3;0;1472.27;;;;0
86461;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;30;1996;5;0;0;0;;;;0
654027;960;OTROS SERVICIOS PERSONALES;08;2018;4;1;0;1392;;;;0
5736;551;HOTELES Y ALOJAMIENTOS SIMILARES;28;1980;2;3;1;471837.01;130567.79;7;30.45;0
761776;960;OTROS SERVICIOS PERSONALES;15;2010;5;0;0;0;37.28;1;;0
321345;463;COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS. BEBIDAS Y TABACO;30;1998;5;0;0;0;;;;0
189851;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;04;1994;2;3;0;273323.57;41350.43;6;27.11;1
572033;702;ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL;48;2007;5;0;0;0;;;;0
84096;869;OTRAS ACTIVIDADES SANITARIAS;30;1992;4;1;1;296916.14;3003.11;2;10.92;1
691342;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;2016;1;4;4;185926.14;;;14.46;1
621069;561;RESTAURANTES Y PUESTOS DE COMIDAS;07;2009;4;1;0;0;;;;0
193820;561;RESTAURANTES Y PUESTOS DE COMIDAS;03;1982;4;1;0;0;;;;0
784414;411;PROMOCION INMOBILIARIA;26;2000;4;2;0;23.45;;;;0
841351;559;OTROS ALOJAMIENTOS;29;2020;2;3;0;3612.5;;;;0
323995;773;ALQUILER DE OTRA MAQUINARIA. EQUIPOS Y BIENES TANGIBLES;36;2007;5;0;0;0;;;25.57;0
3239;475;COMERCIO AL POR MENOR DE OTROS ARTICULOS DE USO DOMESTICO EN ESTABLECIMIENTOS ESPECIALIZADOS;16;1984;5;0;0;0;;;;0
180032;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;30;1990;2;4;2;44522.35;6507.51;1;4.89;0
311075;620;PROGRAMACION. CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA;02;1996;5;0;0;0;;;;0
50895;551;HOTELES Y ALOJAMIENTOS SIMILARES;38;1998;5;0;0;0;;;;0
41030;433;ACABADO DE EDIFICIOS;20;1996;2;2;0;-249.3;;;59.64;0
541846;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;46;2000;5;0;0;0;;;;0
26867;107;FABRICACION DE PRODUCTOS DE PANADERIA Y PASTAS ALIMENTICIAS;28;1983;2;3;2;21603.4;25367.38;1;;0
52774;467;OTRO COMERCIO AL POR MAYOR ESPECIALIZADO;33;1988;4;0;0;5171.05;19357.49;2;30.63;0
519998;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;02;1999;1;4;5;111460.73;;;27.96;0
305896;561;RESTAURANTES Y PUESTOS DE COMIDAS;28;2002;5;0;0;0;;;;0
506894;452;MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR;04;2001;5;0;0;0;;;;0
632890;461;INTERMEDIARIOS DEL COMERCIO;08;2010;1;6;9;1230274.06;24034.43;1;135.87;1
454722;802;SERVICIOS DE SISTEMAS DE SEGURIDAD;18;2007;1;7;5;82483.75;;;64.7;1
481009;431;DEMOLICION Y PREPARACION DE TERRENOS;36;1979;5;0;0;0;;;;0
692075;682;ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA;02;2014;2;2;0;10262.61;;;;0
190663;412;CONSTRUCCION DE EDIFICIOS;36;2000;2;2;0;1864.28;;;12.46;0
533715;471;COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS;28;2003;4;1;0;0;;;;0
829044;711;SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES;28;2013;4;1;2;32938.87;;;105.17;0
546801;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;38;2004;5;0;0;0;;;;0
830631;477;COMERCIO AL POR MENOR DE OTROS ARTICULOS EN ESTABLECIMIENTOS ESPECIALIZADOS;28;2016;5;0;0;3.72;;;3.74;0
178076;451;VENTA DE VEHICULOS DE MOTOR;29;;5;0;0;0;;;;0
700218;494;TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZA;41;2017;4;1;0;9.89;;;67.13;0
502121;439;OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA;25;1998;1;4;1;10572.95;2689.24;2;55.69;0
600613;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;2007;5;0;0;0;;;;0
728331;749;OTRAS ACTIVIDADES PROFESIONALES. CIENTIFICAS Y TECNICAS N.C.O.P.;28;2015;5;0;0;0;;;;0
